날짜,항공사,출발시간,가격
2024.04.02 Tue,이스타항공,"11:10KIX13:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 196,100원~"
2024.04.02 Tue,티웨이항공,"15:25KIX17:20ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 196,100원~"
2024.04.02 Tue,제주항공,"19:40KIX21:40ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 197,500원~"
2024.04.02 Tue,에어서울,"09:55KIX11:55ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 203,400원~"
2024.04.02 Tue,진에어,"13:10KIX15:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 207,300원~"
2024.04.02 Tue,이스타항공,"18:10KIX19:55ICN직항, 01시간 45분","성인/KB국민카드(이용실적 충족시)편도 211,600원~"
2024.04.02 Tue,티웨이항공,"18:30KIX20:20ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 211,600원~"
2024.04.02 Tue,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 213,800원~"
2024.04.02 Tue,진에어,"19:10KIX21:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 244,200원~"
2024.04.02 Tue,진에어,"17:30KIX19:20ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 244,200원~"
2024.04.02 Tue,에어부산,"18:45KIX20:50ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.02 Tue,에어부산,"16:00KIX18:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.02 Tue,에어부산,"12:50KIX14:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.02 Tue,대한항공,"18:25KIX20:15ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 300,300원~"
2024.04.02 Tue,대한항공,"12:35KIX14:25ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 300,300원~"
2024.04.02 Tue,대한항공,"09:15KIX11:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 300,300원~"
2024.04.02 Tue,아시아나항공,"09:10KIX11:00ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 303,400원~"
2024.04.02 Tue,아시아나항공,"10:50KIX12:40ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 303,400원~"
2024.04.02 Tue,제주항공,"09:50KIX11:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 305,500원~"
2024.04.02 Tue,아시아나항공,"17:00KIX18:55ICN직항, 01시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 332,200원~"
2024.04.02 Tue,일본항공,"18:25KIX20:15ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.02 Tue,일본항공,"12:35KIX14:25ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.02 Tue,일본항공,"09:15KIX11:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.02 Tue,ANA항공 ,"17:00KIX18:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.02 Tue,ANA항공 ,"10:50KIX12:40ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.02 Tue,ANA항공 ,"09:10KIX11:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.03 Wed,제주항공,"16:20KIX18:20ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 137,100원~"
2024.04.03 Wed,이스타항공,"18:10KIX19:55ICN직항, 01시간 45분","성인/KB국민카드(이용실적 충족시)편도 146,900원~"
2024.04.03 Wed,이스타항공,"11:10KIX13:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 146,900원~"
2024.04.03 Wed,에어서울,"19:00KIX21:00ICN직항, 02시간 00분","성인/모든 결제수단편도 151,200원~"
2024.04.03 Wed,에어서울,"09:55KIX11:55ICN직항, 02시간 00분","성인/모든 결제수단편도 151,200원~"
2024.04.03 Wed,에어서울,"16:15KIX18:25ICN직항, 02시간 10분","성인/모든 결제수단편도 151,200원~"
2024.04.03 Wed,진에어,"10:40KIX12:35ICN직항, 01시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 151,400원~"
2024.04.03 Wed,진에어,"13:10KIX15:00ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 151,400원~"
2024.04.03 Wed,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 160,200원~"
2024.04.03 Wed,티웨이항공,"11:20KIX13:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 165,000원~"
2024.04.03 Wed,티웨이항공,"15:25KIX17:20ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 165,000원~"
2024.04.03 Wed,진에어,"19:10KIX21:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 165,600원~"
2024.04.03 Wed,진에어,"17:30KIX19:20ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 165,600원~"
2024.04.03 Wed,진에어,"16:15KIX18:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 179,500원~"
2024.04.03 Wed,제주항공,"19:40KIX21:40ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 185,200원~"
2024.04.03 Wed,제주항공,"09:50KIX11:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 197,500원~"
2024.04.03 Wed,아시아나항공,"10:50KIX12:40ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 206,400원~"
2024.04.03 Wed,아시아나항공,"09:10KIX11:00ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 240,600원~"
2024.04.03 Wed,대한항공,"18:25KIX20:15ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 256,100원~"
2024.04.03 Wed,아시아나항공,"17:00KIX18:55ICN직항, 01시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 260,100원~"
2024.04.03 Wed,에어부산,"18:45KIX20:50ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.03 Wed,에어부산,"16:00KIX18:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.03 Wed,에어부산,"12:50KIX14:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.03 Wed,대한항공,"12:35KIX14:25ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 300,300원~"
2024.04.03 Wed,대한항공,"09:15KIX11:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 329,700원~"
2024.04.03 Wed,일본항공,"18:25KIX20:15ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.03 Wed,일본항공,"12:35KIX14:25ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.03 Wed,일본항공,"09:15KIX11:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.03 Wed,ANA항공 ,"17:00KIX18:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.03 Wed,ANA항공 ,"10:50KIX12:40ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.03 Wed,ANA항공 ,"09:10KIX11:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.04 Thu,이스타항공,"11:10KIX13:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 132,200원~"
2024.04.04 Thu,에어서울,"09:55KIX11:55ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 146,100원~"
2024.04.04 Thu,이스타항공,"18:10KIX19:55ICN직항, 01시간 45분","성인/KB국민카드(이용실적 충족시)편도 146,900원~"
2024.04.04 Thu,티웨이항공,"15:25KIX17:20ICN직항, 01시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 148,900원~"
2024.04.04 Thu,티웨이항공,"18:30KIX20:20ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 148,900원~"
2024.04.04 Thu,진에어,"10:40KIX12:35ICN직항, 01시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 151,400원~"
2024.04.04 Thu,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 160,200원~"
2024.04.04 Thu,제주항공,"09:50KIX11:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 168,700원~"
2024.04.04 Thu,제주항공,"19:40KIX21:40ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 168,700원~"
2024.04.04 Thu,에어서울,"19:00KIX21:00ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 170,700원~"
2024.04.04 Thu,에어서울,"16:15KIX18:25ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 178,800원~"
2024.04.04 Thu,진에어,"19:10KIX21:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 179,500원~"
2024.04.04 Thu,진에어,"13:10KIX15:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 179,500원~"
2024.04.04 Thu,진에어,"16:15KIX18:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 193,400원~"
2024.04.04 Thu,진에어,"17:30KIX19:20ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 193,400원~"
2024.04.04 Thu,아시아나항공,"10:50KIX12:40ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 206,400원~"
2024.04.04 Thu,티웨이항공,"11:20KIX13:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 211,600원~"
2024.04.04 Thu,대한항공,"18:25KIX20:15ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 221,700원~"
2024.04.04 Thu,대한항공,"09:15KIX11:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 221,700원~"
2024.04.04 Thu,아시아나항공,"09:10KIX11:00ICN직항, 01시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 260,100원~"
2024.04.04 Thu,아시아나항공,"17:00KIX18:55ICN직항, 01시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 260,100원~"
2024.04.04 Thu,에어부산,"18:45KIX20:50ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.04 Thu,에어부산,"16:00KIX18:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.04 Thu,에어부산,"12:50KIX14:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.04.04 Thu,대한항공,"12:35KIX14:25ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 329,700원~"
2024.04.04 Thu,일본항공,"18:25KIX20:15ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.04 Thu,일본항공,"12:35KIX14:25ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.04 Thu,일본항공,"09:15KIX11:05ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,311,100원~"
2024.04.04 Thu,ANA항공 ,"17:00KIX18:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.04 Thu,ANA항공 ,"10:50KIX12:40ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.04.04 Thu,ANA항공 ,"09:10KIX11:00ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.15 Fri,에어서울,"09:40ICN12:10NRT직항, 02시간 30분","성인/삼성카드편도 220,900원~"
2024.03.15 Fri,에어프레미아,"08:25ICN11:00NRT직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 226,900원~"
2024.03.15 Fri,에어서울,"07:55ICN10:25NRT직항, 02시간 30분","성인/삼성카드편도 240,700원~"
2024.03.15 Fri,이스타항공,"08:40ICN11:00NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 257,800원~"
2024.03.15 Fri,진에어,"11:45ICN14:15NRT직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 269,600원~"
2024.03.15 Fri,제주항공,"10:35ICN13:00NRT직항, 02시간 25분","성인/삼성 iD NOMAD 카드편도 289,600원~"
2024.03.15 Fri,진에어,"07:30ICN09:50NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 291,700원~"
2024.03.15 Fri,진에어,"15:20ICN18:00NRT직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 291,700원~"
2024.03.15 Fri,에어서울,"16:40ICN19:00NRT직항, 02시간 20분","성인/삼성카드편도 295,800원~"
2024.03.15 Fri,진에어,"07:10ICN09:30NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 313,700원~"
2024.03.15 Fri,에티오피아항공,"17:00ICN19:30NRT직항, 02시간 30분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 315,900원~"
2024.03.15 Fri,제주항공,"16:20ICN18:40NRT직항, 02시간 20분","성인/삼성 iD NOMAD 카드편도 360,200원~"
2024.03.15 Fri,제주항공,"08:10ICN10:35NRT직항, 02시간 25분","성인/삼성 iD NOMAD 카드편도 360,200원~"
2024.03.15 Fri,제주항공,"14:50ICN17:15NRT직항, 02시간 25분","성인/삼성 iD NOMAD 카드편도 360,200원~"
2024.03.15 Fri,제주항공,"09:05ICN11:30NRT직항, 02시간 25분","성인/삼성 iD NOMAD 카드편도 360,200원~"
2024.03.15 Fri,티웨이항공,"15:30ICN17:50NRT직항, 02시간 20분","성인/삼성카드 할인특가확인편도 361,600원~"
2024.03.15 Fri,티웨이항공,"07:45ICN10:10NRT직항, 02시간 25분","성인/삼성카드 할인특가확인편도 361,600원~"
2024.03.15 Fri,아시아나항공,"15:35ICN17:55NRT직항, 02시간 20분","성인/롯데카드 할인특가확인편도 394,400원~"
2024.03.15 Fri,대한항공,"09:55ICN12:20NRT직항, 02시간 25분","장애인편도 395,200원~"
2024.03.15 Fri,대한항공,"16:55ICN19:20NRT직항, 02시간 25분","장애인편도 395,200원~"
2024.03.15 Fri,아시아나항공,"12:10ICN14:30NRT직항, 02시간 20분","성인/롯데카드 할인특가확인편도 402,500원~"
2024.03.15 Fri,아시아나항공,"18:35ICN21:00NRT직항, 02시간 25분","성인/롯데카드 할인특가확인편도 402,500원~"
2024.03.15 Fri,아시아나항공,"09:00ICN11:20NRT직항, 02시간 20분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 403,300원~"
2024.03.15 Fri,대한항공,"13:35ICN15:40NRT직항, 02시간 05분","장애인편도 404,700원~"
2024.03.15 Fri,대한항공,"18:45ICN21:05NRT직항, 02시간 20분","장애인편도 404,700원~"
2024.03.15 Fri,일본항공,"18:45ICN21:05NRT직항, 02시간 20분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.03.15 Fri,일본항공,"09:55ICN12:20NRT직항, 02시간 25분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.03.15 Fri,일본항공,"13:35ICN15:40NRT직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.03.15 Fri,일본항공,"16:55ICN19:20NRT직항, 02시간 25분","성인/KB국민카드(이용실적 충족시)편도 409,500원~"
2024.03.16 Sat,에어서울,"09:40ICN12:10NRT직항, 02시간 30분","성인/Mile1 하나카드편도 140,500원~"
2024.03.16 Sat,제주항공,"10:35ICN13:00NRT직항, 02시간 25분","성인/신한카드편도 211,000원~"
2024.03.16 Sat,에어프레미아,"08:25ICN11:00NRT직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 212,200원~"
2024.03.16 Sat,에어서울,"07:55ICN10:25NRT직항, 02시간 30분","성인/삼성카드편도 220,900원~"
2024.03.16 Sat,이스타항공,"07:15ICN10:10NRT직항, 02시간 55분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 224,700원~"
2024.03.16 Sat,이스타항공,"15:20ICN18:00NRT직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 224,700원~"
2024.03.16 Sat,이스타항공,"08:40ICN11:00NRT직항, 02시간 20분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 224,700원~"
2024.03.16 Sat,티웨이항공,"07:45ICN10:10NRT직항, 02시간 25분","성인/신한카드 할인특가확인편도 227,400원~"
2024.03.16 Sat,제주항공,"14:20ICN17:00NRT직항, 02시간 40분","성인/신한카드편도 228,200원~"
2024.03.16 Sat,제주항공,"08:10ICN10:35NRT직항, 02시간 25분","성인/신한카드편도 228,200원~"
2024.03.16 Sat,제주항공,"14:50ICN17:15NRT직항, 02시간 25분","성인/신한카드편도 228,200원~"
2024.03.16 Sat,진에어,"07:10ICN09:30NRT직항, 02시간 20분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 246,100원~"
2024.03.16 Sat,진에어,"07:30ICN09:50NRT직항, 02시간 20분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 246,100원~"
2024.03.16 Sat,진에어,"15:20ICN18:00NRT직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 246,100원~"
2024.03.16 Sat,진에어,"11:45ICN14:15NRT직항, 02시간 30분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 246,100원~"
2024.03.16 Sat,아시아나항공,"18:35ICN21:00NRT직항, 02시간 25분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 258,600원~"
2024.03.16 Sat,제주항공,"16:20ICN18:40NRT직항, 02시간 20분","성인/삼성카드편도 261,900원~"
2024.03.16 Sat,에어서울,"16:40ICN19:00NRT직항, 02시간 20분","성인/삼성카드편도 268,300원~"
2024.03.16 Sat,티웨이항공,"10:20ICN12:45NRT직항, 02시간 25분","성인/신한카드 할인특가확인편도 284,300원~"
2024.03.16 Sat,대한항공,"16:55ICN19:20NRT직항, 02시간 25분","성인/삼성 iD NOMAD 카드편도 295,900원~"
